"Case ID","Case","Automation","Configurations","Created at","Created by","Description","Estimate","Expected","Folder","Forecast","Issues","Preconditions","Priority","Scenarios (Step)","State","Status (latest)","Status date","Steps (Expected)","Steps (Step)","Tags","Template","Updated at","Updated by"
"361","Drag and drop a visit in the spaces to its immediate left and right","No","","2024-01-31T03:06:07.853Z","Andrew Kwok","","","<p>No affordance to indicate the visit can be moved to those spaces. On drop the visit should reset back to its original position.</p>","Drag","","","","Normal","","Draft","","","","","","Case (text)","",""
"362","Drag and drop a visit back onto its current location","No","","2024-01-31T03:06:07.862Z","Andrew Kwok","","","<p>Visit should reset back to its original position.</p>","Drag","","","","Normal","","Draft","","","","","","Case (text)","",""
"363","When zooming in/out on a route with multiple stops, tiny stops should cluster with items beside them.","No","","2024-01-31T03:06:07.870Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"364","When stops are clustered, the item rendered on the routes-gantt should reflect a clustered item","No","","2024-01-31T03:06:07.877Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"365","When the canvas duration changes, the stops should cluster based on the current canvas","No","","2024-01-31T03:06:07.884Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"366","When an item in the timeline has the property canCluster = false, it should not cluster","No","","2024-01-31T03:06:07.891Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"367","When setting disableClusterBelowTime is set and the canvas is below that time, clustering should be disabled","No","","2024-01-31T03:06:07.898Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"368","No items should cluster when the definition of tiny stop /cluster range are not met","No","","2024-01-31T03:06:07.904Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"369","When all stops in a cluster are scheduled, the background-color of the cluster is 'white'","No","","2024-01-31T03:06:07.911Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"370","When one or more stops status is 'arrived', the background -color of the cluster is 'light'","No","","2024-01-31T03:06:07.919Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"371","When all stops statuses are 'departed', the background-color of the cluster is the route color","No","","2024-01-31T03:06:07.926Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"372","When all stops statuses are 'departed' and the cluster is hovered, the background-color of the cluster is 'dark'","No","","2024-01-31T03:06:07.932Z","Andrew Kwok","","","","Clustering","","","","Normal","","Draft","","","","","","Case (text)","",""
"373","Displays the sequence range of stops in the cluster item on the timeline.","No","","2024-01-31T03:06:07.940Z","Andrew Kwok","","","","Hover","","","","Normal","","Draft","","","","","","Case (text)","",""
"374","Shows a popup containing all items in the cluster","No","","2024-01-31T03:06:07.954Z","Andrew Kwok","","","","Hover","","","","Normal","","Draft","","","","","","Case (text)","",""
"375","clicking on an item in the popup, loads the stop card","No","","2024-01-31T03:06:07.961Z","Andrew Kwok","","","","Hover","","","","Normal","","Draft","","","","","","Case (text)","",""
"376","Unscheduled Stops Panel shouldn't be visible","No","","2024-01-31T03:06:07.968Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"377","""Timeline Panel"" is hidden when user unselects ""Timeline"" View","No","","2024-01-31T03:06:07.975Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"378","If 'Timeline' view is not selected, Timeline is not visible","No","","2024-01-31T03:06:07.982Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"623","""Stops Panel"" is not visible out of the ""Stops"" view","No","","2024-01-31T03:06:11.479Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"624","Read-only users should not see the ""Stops""  option in the ""View Menu""","No","","2024-01-31T03:06:11.486Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"625","Read-only users should not be able to access the ""/stops"" url directly of a synced project","No","","2024-01-31T03:06:11.493Z","Andrew Kwok","<p>Change the current URL to '/stops'.<br />
Refresh the page.</p>","","<p>The user is redirected to the '/routes' url.</p>","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"626","""Stops Panel"" is not collapsible","No","","2024-01-31T03:06:11.503Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"627","""Stops Counter""  is not visible when there are no stops.","No","","2024-01-31T03:06:11.510Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"628","""Stops Panel"" is hidden when user unselects ""Stops"" View","No","","2024-01-31T03:06:11.517Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"629","Show return to route breadcrumb in stop details panel for scheduled stops","No","","2024-01-31T03:06:11.523Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"766","Unscheduled Stops Panel shouldn't be visible","No","","2024-01-31T03:06:13.385Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"767","""Timeline Panel"" is hidden when user unselects ""Timeline"" View","No","","2024-01-31T03:06:13.392Z","Andrew Kwok","","","","View Controller","","","","Normal","","Draft","","","","","","Case (text)","",""
"379","Show 'No Routes Yet' Card if no route exists","No","","2024-01-31T03:06:07.989Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"380","Show empty timeline with Start Location only","No","","2024-01-31T03:06:07.996Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"381","Show empty timeline with Start and End locations","No","","2024-01-31T03:06:08.002Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"382","Show fully optimized route","No","","2024-01-31T03:06:08.009Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"383","Gantt Chart is hidden in Collapse Mode","No","","2024-01-31T03:06:08.016Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"384","Show empty timeline with no start and stop locations if route is created without them","No","","2024-01-31T03:06:08.023Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"385","Reoptimizing a route should show loading state","No","","2024-01-31T03:06:08.029Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"386","On success of reoptimization, should stay in timeline view (and not go to /route path)","No","","2024-01-31T03:06:08.036Z","Andrew Kwok","","","","Timeline view is selected","","","","Normal","","Draft","","","","","","Case (text)","",""
"387","Add a new stop on schedule routes, only one route should change","No","","2024-01-31T03:06:08.043Z","Andrew Kwok","<p>Add a new stop;<br />
Click ""Schedule All""</p>","","<p>Routes should remain the same, expect for the stop addition in one of them.</p>","Schedule new orders with best-insert","","","","Normal","","Draft","","","","","","Case (text)","",""
"388","Invalid stop (out of region) should fail schedule all operation","No","","2024-01-31T03:06:08.054Z","Andrew Kwok","<p>Add a new stop in a different region<br />
Click ""Schedule All""</p>","","<p>""Failed to schedule"" notification</p>","Schedule new orders with best-insert","","","","Normal","","Draft","","","","","","Case (text)","",""
"389","Add stops that can't be assigned","No","","2024-01-31T03:06:08.064Z","Andrew Kwok","<p>-Add new stops</p>","","<p>New stops are not added, due to time constraints.</p>","Schedule new orders with best-insert","","","","Normal","","Draft","","","","","","Case (text)","",""
"390","Schedule new orders big scenario","No","","2024-01-31T03:06:08.074Z","Andrew Kwok","<p>-Unschedule 3 stops from each route.<br />
-Click ""Schedule All""</p>","","<p>All of the stops are successfully assigned.</p>","Schedule new orders with best-insert","","","","Normal","","Draft","","","","","","Case (text)","",""
"391","Ratio between new orders / total orders in project is bigger than 10%, should reoptimize","No","","2024-01-31T03:06:08.085Z","Andrew Kwok","<p>Having a project with initially 10 scheduled stops:</p>
<ol>
<li>Add 2 new orders to the stops list;</li>
<li>Hit ""Schedule All""</li>
</ol>","","<p>The ""Confirm Reoptimization"" modal should be shown.</p>","Schedule new orders with best-insert","","","","Normal","","Draft","","","","","","Case (text)","",""
"392","Optimize with stops having open ended time windows","No","","2024-01-31T03:06:08.095Z","Andrew Kwok","<p>Routing scenario with stops containing only start or end times. Check that after initial optimization each stop is following the start/end time constraint.</p>","","","Scheduling / Optimization Actions","","","","Normal","","Draft","","","","","","Case (text)","",""
"393","Assign a stop to a route with other stops","No","","2024-01-31T03:06:08.104Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"394","Assign a stop to an empty route","No","","2024-01-31T03:06:08.111Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"395","Assign a stop while another stop assign is in progress","No","","2024-01-31T03:06:08.118Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"396","Unable to assign a stop currently pending assign","No","","2024-01-31T03:06:08.125Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"397","Open a project pending assign and show assigning message","No","","2024-01-31T03:06:08.132Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"398","I can switch dates in the calendar while assigning an unscheduled stop","No","","2024-01-31T03:06:08.139Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"399","Only routes on the selected date are shown as assign options","No","","2024-01-31T03:06:08.145Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"400","Cannot assign a stop to a completed route","No","","2024-01-31T03:06:08.152Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"401","Assign a stop with overnight time window","No","","2024-01-31T03:06:08.159Z","Andrew Kwok","","","","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"402","Assign out of region stop to an existing route/s","No","","2024-01-31T03:06:08.165Z","Andrew Kwok","<p>1 - Create a new order that's nearby to the existing route<br />
2 - Create another order that's ""out of region"" from the existing route (on a different continent)<br />
3 - Schedule these 2 new orders onto the existing route</p>","","<p>The order nearby the existing route should be scheduled onto the route. The far away order should be left unscheduled in the orders tray.</p>","Assign an Unscheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"403","Schedule questionable address, warning modal will pop up warning users address is questionable","No","","2024-01-31T03:06:08.181Z","Andrew Kwok","","","","Questionable and Invalid Addresses","","","","Normal","","Draft","","","","","","Case (text)","",""
"404","Questionable address will be scheduled, warning tooltip will appear on visit timeline card","No","","2024-01-31T03:06:08.188Z","Andrew Kwok","","","","Questionable and Invalid Addresses","","","","Normal","","Draft","","","","","","Case (text)","",""
"405","Clicking on ""Review"" on warning will open Location Suggestions Modal","No","","2024-01-31T03:06:08.195Z","Andrew Kwok","","","","Questionable and Invalid Addresses","","","","Normal","","Draft","","","","","","Case (text)","",""
"406","Invalid address cannot be scheduled","No","","2024-01-31T03:06:08.201Z","Andrew Kwok","","","","Questionable and Invalid Addresses","","","","Normal","","Draft","","","","","","Case (text)","",""
"407","Attempt to schedule invalid address, warning modal will pop up warning users address is invalid","No","","2024-01-31T03:06:08.208Z","Andrew Kwok","","","","Questionable and Invalid Addresses","","","","Normal","","Draft","","","","","","Case (text)","",""
"408","Re-assign a stop to a route with other stops","No","","2024-01-31T03:06:08.215Z","Andrew Kwok","","","<p>stop cards should display an indicator of which target route it is being assigned to, and both the source route and target route should display a loading indicator that they are being updated</p>","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"409","Re-assign a stop to an empty route","No","","2024-01-31T03:06:08.224Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"410","Re-assign a stop while another stop is pending re-assign","No","","2024-01-31T03:06:08.231Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"411","Unable to re-assign a stop currently pending re-assign","No","","2024-01-31T03:06:08.237Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"412","Re-assign the only remaining stop in a route","No","","2024-01-31T03:06:08.244Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"413","Read-only users should not be able to re-assign stops","No","","2024-01-31T03:06:08.251Z","Andrew Kwok","<p>Given that I'm a read-only user<br />
And that I'm viewing a project<br />
And that project has scheduled stops<br />
When I click on a scheduled stop<br />
Then I shouldn't see a drop-down allowing me to assign the stop to another route / shift</p>","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"414","""Scheduled To"" routes drop-down within a stop info card should show utilization gauges","No","","2024-01-31T03:06:08.260Z","Andrew Kwok","<ol>
<li>
<p>Select a stop from any route</p>
</li>
<li>
<p>Click the dropdown used to reassign a stop to another route</p>
</li>
</ol>","","<ol>
<li>The available routes for re-assignment should have gauges to show their overall capacity and working time utilization</li>
</ol>","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"415","I can switch dates in the calendar while re-assigning a scheduled stop","No","","2024-01-31T03:06:08.271Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"416","Only routes on the selected date are shown as re-assign options","No","","2024-01-31T03:06:08.278Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"417","Cannot re-assign stop to a completed route","No","","2024-01-31T03:06:08.284Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"418","Cannot re-assign completed stop","No","","2024-01-31T03:06:08.291Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"419","Cannot re-assign next delivery stop","No","","2024-01-31T03:06:08.298Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"420","Dragging a single stop marker to another route should show reassignment map popup over the route and will reassign the stop","No","","2024-01-31T03:06:08.314Z","Andrew Kwok","","","","Re-Assign a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"421","Unschedule a stop in a route containing other stops","No","","2024-01-31T03:06:08.321Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"422","Unschedule the last remaining stop in a route","No","","2024-01-31T03:06:08.328Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"423","Unschedule a stop and then assign it to a route","No","","2024-01-31T03:06:08.334Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"424","Unschedule a stop while another unschedule is in progress","No","","2024-01-31T03:06:08.341Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"425","Unscheduling a stop should move it to the unscheduled tray and open the tray","No","","2024-01-31T03:06:08.348Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"426","Unable to unschedule a stop during project schedule","No","","2024-01-31T03:06:08.355Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"427","Read-only users should not be able to unschedule any scheduled stops","No","","2024-01-31T03:06:08.362Z","Andrew Kwok","<p>Given that I'm a read-only user<br />
And that I'm viewing a project<br />
And that the project has scheduled stops<br />
When I click on a stop card<br />
Then I should not see an ""Unschedule"" button in the Stop Info Card</p>","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"428","Open a project pending unschedule and show unscheduling message","No","","2024-01-31T03:06:08.371Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"429","Unscheduling a stop from a route should decrease the utilization gauges","No","","2024-01-31T03:06:08.378Z","Andrew Kwok","<ol>
<li>
<p>Select the route with a defined shift time and capacity</p>
</li>
<li>
<p>Select a stop</p>
</li>
<li>
<p>Unschedule the stop from the route</p>
</li>
</ol>","","<ol>
<li>The route's working time and capacity utilization gauges should decrease</li>
</ol>","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"430","I can switch dates in the calendar while unscheduling a stop","No","","2024-01-31T03:06:08.389Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"431","Cannot unschedule a completed stop","No","","2024-01-31T03:06:08.395Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"432","Cannot unschedule next delivery stop","No","","2024-01-31T03:06:08.402Z","Andrew Kwok","","","","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"433","Unschedule stop confirmation modal does not pop up after ""Don't show again"" is checked","No","","2024-01-31T03:06:08.409Z","Andrew Kwok","<p>Unschedule a visit and check off ""Don't show again"" in unschedule confirmation modal</p>","","<p>Unschedule confirmation modal should not pop up in subsequent unscheduling of visits</p>","Unschedule a Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"434","Schedule date with stops with time windows","No","","2024-01-31T03:06:08.419Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"435","Schedule date with stops without time windows","No","","2024-01-31T03:06:08.426Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"436","Schedule date with stops with a mix of time windows / no time windows","No","","2024-01-31T03:06:08.433Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"437","Schedule date with stops with load + capacity","No","","2024-01-31T03:06:08.439Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"438","Re-optimize a scheduled project after adding more stops","No","","2024-01-31T03:06:08.446Z","Andrew Kwok","","","<p>Route details panel and route list should display a loading indicator that the affected routes are re-optimizing</p>","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"439","Pending schedule status shows when opening a project","No","","2024-01-31T03:06:08.455Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"440","Unable to schedule/dispatch a date currently being scheduled","No","","2024-01-31T03:06:08.462Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"441","Open a project pending schedule and show scheduling message","No","","2024-01-31T03:06:08.469Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"442","User should see a notification that not all stops could be scheduled if some stops remain unscheduled","No","","2024-01-31T03:06:08.476Z","Andrew Kwok","<ol>
<li>Schedule stops</li>
</ol>","","<ol>
<li>User should see a notification saying ""x stops could not be scheduled""</li>
</ol>","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"443","Successfully scheduling stops should result in the unscheduled tray to close","No","","2024-01-31T03:06:08.486Z","Andrew Kwok","<ol>
<li>Schedule stops</li>
</ol>","","<ol>
<li>
<p>User should see a success notification about scheduling all stops</p>
</li>
<li>
<p>The unscheduled tray should close</p>
</li>
</ol>","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"444","Attempt to schedule a project that fails engine validation and returns a failure notification","No","","2024-01-31T03:06:08.497Z","Andrew Kwok","<ul>
<li>Update a route with a negative duration (this needs to be done in the DB)</li>
<li>Schedule the Project</li>
</ul>","","<ul>
<li>You should see the error in the logs with enough detail to understand how the engine responded</li>
<li>You should receive a failure notification in the UI</li>
<li>The Routes and stops should ""unlock"" so that you can make changes and re-submit</li>
</ul>","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"445","I can switch dates in the calendar while scheduling a project","No","","2024-01-31T03:06:08.507Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"446","Cannot schedule stops when all routes have been dispatched","No","","2024-01-31T03:06:08.514Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"447","Can schedule stops when there are non-dispatched routes, and schedules to only non-dispatched routes","No","","2024-01-31T03:06:08.520Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"448","Schedule date with stops with overnight time windows","No","","2024-01-31T03:06:08.527Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"449","Strict start optimization preference is respected","No","","2024-01-31T03:06:08.534Z","Andrew Kwok","","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"450","Schedule date with stops when stops tray contains invalid and valid addresses, invalid address warning modal will appear","No","","2024-01-31T03:06:08.541Z","Andrew Kwok","","","<p>When schedule is clicked, warning modal will appear notifying user that invalid addresses will not be scheduled.</p>
<p>After scheduling stops with invalid addresses should remain in stops tray. All other stops should schedule successfully.</p>","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"451","Schedule a slow optimization","No","","2024-01-31T03:06:08.550Z","Andrew Kwok","<p>Create an optimization which will trigger the slow processing task flow.</p>
<ol>
<li>Identify the current configured threshold. Check the file <a href=""https://github.com/routific/optimization-job-orchestrator/blob/master/charts/optimization-job-orchestrator/files/thresholds.json#L1"">https://github.com/routific/optimization-job-orchestrator/blob/master/charts/optimization-job-orchestrator/files/thresholds.json#L1</a>.</li>
<li>Create an optimization with more routes than the defined ""vehicle"" threshold configured in the JSON file above.</li>
</ol>","","","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"452","Schedule new stops on an overtime route","No","","2024-01-31T03:06:08.559Z","Andrew Kwok","<p>Add a new order and click ""Schedule All"".</p>","","<p>At least one additional stop will become unscheduled, and it should be shown on the map view.</p>","Project Schedule by Date","","","","Normal","","Draft","","","","","","Case (text)","",""
"453","Re-order a stop to the beginning of the route","No","","2024-01-31T03:06:08.569Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"454","Re-order a stop to the end of the route","No","","2024-01-31T03:06:08.576Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"455","Re-order a stop to the middle of the route","No","","2024-01-31T03:06:08.583Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"456","Able to re-order while that route is being re-ordered","No","","2024-01-31T03:06:08.589Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"457","Able to re-order while a different route is being re-ordered","No","","2024-01-31T03:06:08.597Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"458","Read-only users should not be able to re-order stops within a route","No","","2024-01-31T03:06:08.603Z","Andrew Kwok","<p>Given that I'm a read-only user<br />
And I'm viewing a project<br />
And that project has scheduled stops<br />
When I try and drag and drop a stop card<br />
Then nothing should happen</p>","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"459","Open a project pending reorder and show reordering message","No","","2024-01-31T03:06:08.612Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"460","Re-ordering a stop within a route such that the ETAs change should change the route's working time utilization gauge","No","","2024-01-31T03:06:08.619Z","Andrew Kwok","<ol>
<li>
<p>Select a route</p>
</li>
<li>
<p>Move a stop from one position to another within the same route</p>
</li>
<li>
<p>Ensure that the change causes a delay in the overall working time spent</p>
</li>
</ol>","","<ol>
<li>The route's working time utilization gauge should increase</li>
</ol>","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"461","I can switch dates in the calendar while re-ordering a scheduled stop","No","","2024-01-31T03:06:08.629Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"462","Cannot re-order stop to completed portion of dispatched route","No","","2024-01-31T03:06:08.636Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"463","Cannot re-order stop that is next delivery in dispatched route","No","","2024-01-31T03:06:08.643Z","Andrew Kwok","","","","Re-order a Scheduled Stop","","","","Normal","","Draft","","","","","","Case (text)","",""
"464","Add optimization preferences at the organization level through GraphQL API","No","","2024-01-31T03:06:08.649Z","Andrew Kwok","","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"465","Add optimization preferences at the project level through GraphQL API","No","","2024-01-31T03:06:08.656Z","Andrew Kwok","","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"466","Retrieve the most recent optimization preferences from the GraphQL API","No","","2024-01-31T03:06:08.663Z","Andrew Kwok","","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"467","Exclude toll roads from optimization","No","","2024-01-31T03:06:08.669Z","Andrew Kwok","<p>Example payload to send to optimize/create:</p>
<pre><code>{
  ""routeScenario"": {
    ""routes"": [
      {
        ""name"": ""John"",
        ""startDate"": ""2022-05-19"",
        ""constraints"": {
          ""startTime"": ""12:00"",
          ""endTime"": ""18:00"",
          ""startLocations"": [
            {
            ""address"": ""Ikea"",
            ""longitude"": -79.52919729277608,
            ""latitude"": 43.78747269557192
            }
          ]
        }
      }
    ],
    ""stops"": [
      {
        ""name"": ""Bob"",
        ""locations"": [{
            ""address"": ""Walmart"",
            ""longitude"": -79.2140270145421,
            ""latitude"": 43.87143433517779
          }]
      }
    ],
    ""options"": {
        ""excludeTolls"": true
    }
  }
}
</code></pre>","","<p>In routeSchedule &lt; ScheduledRoutes &lt; activeRouteSolution, the 'drivingTime' and 'distance' is smaller when excludeTolls is false than when excludeTolls is true.</p>","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"468","Squash Duration for stops at the same location as a stop preceding it","No","","2024-01-31T03:06:08.680Z","Andrew Kwok","<p>Stops at the same location as a stop preceding it (distance 0) should have a duration equal to the user inputted squash duration value. In this test example squash duration is set to 360s. If set to null, the working time with and without squash duration should be 360seconds.</p>
<pre><code>{
""routeScenario"": {
    ""routes"": [{
        ""name"": ""John"",
        ""startDate"": ""2022-05-19"",
        ""constraints"": {
        ""startTime"": ""12:00"",
        ""endTime"": ""18:00"",
        ""startLocations"": [{
            ""address"": ""Routific"",
            ""latitude"" : 49.28478390690746, 
            ""longitude"": -123.11213938347873
        }]
        }
    }],
    ""stops"": [{
        ""name"": ""Jollibee"",
        ""locations"": [{
            ""address"": ""Jollibee"",
            ""longitude"": -123.12064033044871,
            ""latitude"": 49.28121856647661
        }],
        ""duration"": 30
    },
    {
        ""name"": ""Beatty St"",
        ""locations"": [
        {
            ""address"": ""Beatty St"",
            ""longitude"": -123.1134435,
            ""latitude"": 49.2775706
        }
        ],
        ""duration"": 30
    },
    {
        ""name"": ""Beatty St"",
        ""locations"": [
        {
            ""address"": ""Beatty St"",
            ""longitude"": -123.11344400363197,
            ""latitude"": 49.2775706
        }
        ],
        ""duration"": 30
    }],
    ""options"": {
    ""squashDuration"": 360
    }
}
}
</code></pre>","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"469","Balance working times of routes","No","","2024-01-31T03:06:08.694Z","Andrew Kwok","","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
