Case ID,Case,Created at,Folder,Scenarios (Step),State
888837,Stop is not completed automatically with incomplete orders,2024-12-10T18:03:43.334Z,Complete Stops,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Stop is not completed automatically with incomplete orders
  Given a user has arrived at a stop
  And they have orders at the stop that are not marked delivered or missed
  And they have not marked the stop as completed
  When they move over 100m away from the stop location
  Then the stop will remain incomplete</code></pre>",Draft
1021914,Attempt an out of sequence stop,2025-02-20T23:26:00.587Z,Complete Stops,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Driver can choose stop to attempt from carousel
  Given a route is started
  And the selected stop is not completed
  And the selected stop is not next in sequence
  When the driver marks it as ""current stop"" from the carousel
  Then that stop is moved up to be the next in sequence
  And the remaining incomplete stops will follow in their original sequence</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Driver can choose stop to attempt from list view
  Given a route is started
  And the selected stop is not completed
  And the selected stop is not next in sequence
  When the driver marks it as ""current stop"" in list view
  Then that stop is moved up to be the next in sequence
  And the remaining incomplete stops will follow in their original sequence</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Driver can only act the current stop
  Given a route is started
  And the current stop A is active
  When another stop B is marked as ""current stop""
  Then the stop A can no longer be acted upon
  And stop B can be acted upon</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Arrival time is discarded if driver chooses to attempt different stop
  Given a driver has entered the vicinity of their next stop
  And the arrival time has been captured
  When the driver marks a different stop to attempt next
  Then the arrival time for the original stop will be discarded</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Driver can attempt next stop while offline
  Given the driver is offline
  And they have multiple stops remaining
  When they mark a stop as ""attempt next""
  Then the stop sequence is updated
  But the polylines are not updated
  And the ETAs are not updated</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Polylines and ETAs update when driver comes back online
  Given the driver was offline
  And they had marked a different stop to attempt next
  When the driver comes back online
  Then the polylines are updated to show the new route
  And the ETAs are recalculated for the new sequence</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">
Scenario: Driver cannot mark another stop as current if there is an in-progress stop
  Given a driver has completed orders at their current stop
  And they have not completed thestop
  When they try to mark another stop as current
  Then they receive an error message
  And are prompted to complete their current stop first</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario:  Action a re-attempt stop out of sequence 

Given the driver chooses Go to a stop containing a re-attempt out of sequence 

Then that stop is marked as the current stop 

And the route sequence, eta and polyline is updated accordingly</code></pre>",Draft
143372,Capture POD photo,2024-04-09T21:21:36.560Z,Manage photos,,Draft
143373,View captured photo,2024-04-09T21:21:47.539Z,Manage photos,,Draft
143374,Delete captured photo,2024-04-09T21:24:35.341Z,Manage photos,,Draft
1751143,Select photo from gallery,2025-12-18T00:48:10.710Z,Manage photos,,Draft
143375,Add notes for dispatcher,2024-04-09T21:24:57.209Z,Manage notes to dispatcher,,Draft
143376,Edit notes to the dispatcher,2024-04-09T21:25:08.562Z,Manage notes to dispatcher,,Draft
143377,Capture signature of recipient,2024-04-09T21:25:17.857Z,Manage signature,,Draft
143378,Delete a captured signature,2024-04-09T21:25:24.344Z,Manage signature,,Draft
1569723,View package barcodes on orders,2025-10-08T14:36:01.441Z,Scan package barcodes,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: View all barcodes for a package
	Given an order has package(s) with barcode
	And the driver has been assigned that order
	When the driver opens the order details in the mobile app
	Then they can view all the package barcodes associated with that order 
</code></pre>",Draft
1569724,Scan the package barcodes on orders,2025-10-08T14:36:10.283Z,Scan package barcodes,"<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Successful package barcode scan
	Given the driver has opened the scanning session for an order at their current stop
	And the order has associated package barcodes
	When the driver scans a barcode that matches one of the packages on the order
	Then the system displays a success message confirming the scan
	And marks that package as scanned
	And the count of scanned packages is updated</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Invalid barcode scan
	Given the driver has opened the scanning session for an order at their current stop
	When the driver scans a barcode that does not belong to the order
	Then the system displays an error message clearly indicating the barcode does not match any package on the order</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Viewing scan progress
	Given the driver has scanned one or more barcodes in a session
	When the driver views the list of packages for the order
	Then the system displays which packages have been scanned
	And which packages remain unscanned</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Saving scans from a session
	Given the driver is in an active scanning session
	When the driver saves the session
	Then all scanned barcodes are stored and associated with the order</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Canceling a scanning session
	Given the driver is in an active scanning session
	When the driver chooses to cancel the session
	Then the system discards all scans performed in that session
	And no scan data is saved to the order</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Scanning affordance available for current stop with unscanned packages
	Given the driver is viewing an order at their current stop
	And there are unscanned packages for the order
	When the driver views the order details
	Then the scan affordance is available</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Scanning affordance available for past stop with unscanned packages
	Given the driver is viewing an order at a previously completed stop
	And there are unscanned packages for the order
	When the driver views the order details
	Then the scan affordance is available</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Scanning affordance hidden when all packages scanned
	Given the driver is viewing an order at their current or a past stop
	And all required packages for that order have been successfully scanned
	When the driver views the order details
	Then the scan affordance is not shown</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Scanning affordance hidden for future stops
	Given the driver is viewing an order that belongs to a future stop
	When the driver views the order details
	Then the scan affordance is not shown</code></pre>
<pre><code class=""editor-gherkin language-gherkin code-block"">Scenario: Multiple packages share the same barcode
	Given the order contains multiple packages that share the same barcode
	And the driver has opened the scanning session for that order
	When the driver scans the shared barcode first time
	Then the system marks one instance of that package barcode as scanned
	And the scanned count and progress update accordingly</code></pre>",Draft
135176,User can upgrade their app (iOS),2024-04-03T21:43:41.717Z,Update the app,,Draft
135177,User can upgrade their app (Android),2024-04-03T21:43:51.708Z,Update the app,,Draft
143367,Routific can block usage of an app version (iOS),2024-04-09T21:02:49.523Z,Update the app,<p>https://appupgrade.dev/dashboard</p>,Draft
143368,Routific can block the usage of an app version (Android),2024-04-09T21:03:12.466Z,Update the app,<p>https://appupgrade.dev/dashboard</p>,Draft
311,Shows correct selected count when selected one by one,2024-01-31T03:06:07.481Z,Multi Select - List and Timeline view,,Draft
312,"Shows correct selected count on Select All, even if not all routes loaded in table",2024-01-31T03:06:07.488Z,Multi Select - List and Timeline view,,Draft
313,Clears selection on click Close in multi select action bar,2024-01-31T03:06:07.495Z,Multi Select - List and Timeline view,,Draft
314,Does not clear selection when Routes Panel state changes (including collapsed),2024-01-31T03:06:07.502Z,Multi Select - List and Timeline view,,Draft
315,Shift-clicking selects all rows between the first click and last shift-click,2024-01-31T03:06:07.509Z,Multi Select - List and Timeline view,,Draft
316,Cmd(ctrl)+click selects a row and does not deselect the past selection,2024-01-31T03:06:07.515Z,Multi Select - List and Timeline view,,Draft
223,Hovering on a Route makes the polyline thicker,2024-01-31T03:06:05.364Z,View and Inspect Routes,,Rejected
224,"Clicking on a Route selects it, zooms to the route, shows markers, and opens breakdown",2024-01-31T03:06:05.365Z,View and Inspect Routes,,Rejected
225,"When we open a project, we should see any routes on the project in the route list panel",2024-01-31T03:06:05.368Z,View and Inspect Routes,,Rejected
226,"When we select a route in the route overview panel, it should open the route details panel with the stop breakdown",2024-01-31T03:06:05.369Z,View and Inspect Routes,,Rejected
227,"When we select a route timeline event in the right panel, it should zoom to the pin and bring up an info card",2024-01-31T03:06:05.371Z,View and Inspect Routes,,Rejected
228,A scheduled route should show gauges to represent utilization,2024-01-31T03:06:05.372Z,View and Inspect Routes,,Rejected
229,A scheduled route always shows capacity utilization,2024-01-31T03:06:05.377Z,View and Inspect Routes,,Rejected
230,A scheduled route should always display working time,2024-01-31T03:06:05.381Z,View and Inspect Routes,,Rejected
231,A synced route that spans overnight appears on the start date of the route,2024-01-31T03:06:05.386Z,View and Inspect Routes,,Rejected
232,I can inspect routes across different dates and see them in the map and routes list,2024-01-31T03:06:05.387Z,View and Inspect Routes,,Rejected
233,Edit route button is hidden when route is started,2024-01-31T03:06:05.388Z,View and Inspect Routes,,Rejected
234,Scheduled route shows the correct stop sequence,2024-01-31T03:06:05.390Z,View and Inspect Routes,,Rejected
235,A scheduled route should always display number of stops stat,2024-01-31T03:06:05.391Z,View and Inspect Routes,,Rejected
236,A scheduled route should always display distance stat,2024-01-31T03:06:05.392Z,View and Inspect Routes,,Rejected
237,Shift-clicking selects all route cards between the first click and last shift-click,2024-01-31T03:06:05.394Z,View and Inspect Routes,,Rejected
238,Cmd(ctrl)+click selects a route card and does not deselect the past selection,2024-01-31T03:06:05.395Z,View and Inspect Routes,,Rejected
239,Does not exist when I open a new project,2024-01-31T03:06:05.396Z,Working Time Digest,,Rejected
240,Is visible when I add a new route,2024-01-31T03:06:05.405Z,Working Time Digest,,Rejected
241,Adds a colored bar and updates the copy when I schedule a stop,2024-01-31T03:06:05.406Z,Working Time Digest,,Rejected
242,Increases when I increase shift time usage,2024-01-31T03:06:05.407Z,Working Time Digest,,Rejected
243,Indicates a violated constraint when I increase shift time usage to exceed availability,2024-01-31T03:06:05.409Z,Working Time Digest,,Rejected
244,Availability increases when I add a route to my fleet,2024-01-31T03:06:05.410Z,Working Time Digest,,Rejected
245,Decreases when I delete a route from my fleet,2024-01-31T03:06:05.411Z,Working Time Digest,,Rejected
246,Does not exist when I open a new project,2024-01-31T03:06:05.413Z,Capacity Digest,,Rejected
247,Is visible when I add a new route,2024-01-31T03:06:05.416Z,Capacity Digest,,Rejected
248,Adds a colored bar and updates the copy when I schedule a stop,2024-01-31T03:06:05.417Z,Capacity Digest,,Rejected
249,Increases when I increase capacity usage,2024-01-31T03:06:05.418Z,Capacity Digest,,Rejected
250,Indicates a violated constraint when I increase capacity usage to exceed availability,2024-01-31T03:06:05.420Z,Capacity Digest,,Rejected
251,Availability increases when I add a route to my fleet,2024-01-31T03:06:05.421Z,Capacity Digest,,Rejected
252,Decreases when I delete a route with capacity from my fleet,2024-01-31T03:06:05.422Z,Capacity Digest,,Rejected
253,Assigns a driver to a route,2024-01-31T03:06:05.424Z,Assign driver to Route,,Rejected
254,Unassigns a driver from a route,2024-01-31T03:06:05.425Z,Assign driver to Route,,Rejected
255,Does not allow assign/reassign/unassign of a driver that belongs to a dispatched route,2024-01-31T03:06:05.426Z,Assign driver to Route,,Rejected
256,Assigning a driver to a new route will unassign them from other routes on the same day,2024-01-31T03:06:05.428Z,Assign driver to Route,,Rejected
257,Assigning/unassigning should update the route info globally,2024-01-31T03:06:05.429Z,Assign driver to Route,,Rejected
259,Create routes from route template,2024-01-31T03:06:05.432Z,Route Templates,,Rejected
260,Assign driver to routes,2024-01-31T03:06:05.433Z,Route Templates,,Rejected
261,"When routes are created they are based on ""Active"" Route Templates",2024-01-31T03:06:05.434Z,Route Templates,,Rejected
262,Create routing scenario using route template without route limit,2024-01-31T03:06:05.436Z,Route Templates,,Rejected
263,Routes should have unique colours when created from a route template,2024-01-31T03:06:05.437Z,Route Templates,,Rejected
264,"View Route Templates created from ""Create Routes"" screen",2024-01-31T03:06:07.155Z,Route Settings,,Rejected
265,Edit Route Templates and see changes reflected,2024-01-31T03:06:07.162Z,Route Settings,,Rejected
266,Delete a route template and see change reflected in table,2024-01-31T03:06:07.169Z,Route Settings,,Rejected
267,Create a new route template with defaults,2024-01-31T03:06:07.176Z,Route Settings,,Rejected
268,"When scheduling, if no active route template, and no active route, land on Route Settings",2024-01-31T03:06:07.183Z,Route Settings,,Rejected
269,"When scheduling, and landing on Route Settings, setting one active enabled ""Schedule"" button in Route Settings",2024-01-31T03:06:07.190Z,Route Settings,,Rejected
270,"Clicking on ""schedule"" from in Route Settings, actually starts scheduling",2024-01-31T03:06:07.196Z,Route Settings,,Rejected
271,Create Route Template with no start and end location,2024-01-31T03:06:07.203Z,Route Settings,,Rejected
272,"When scheduling with invalid addresses, if no active route template, and no active route, land on Route Settings  and invalid addresses warning modal will appear",2024-01-31T03:06:07.210Z,Route Settings,,Rejected
273,Show count of routes,2024-01-31T03:06:07.221Z,Aggregate Route Stats,,Rejected
274,Show count of scheduled stops,2024-01-31T03:06:07.228Z,Aggregate Route Stats,,Rejected
275,Show count of scheduled distance,2024-01-31T03:06:07.234Z,Aggregate Route Stats,,Rejected
276,"Stats update when routes are added, deleted, or modified",2024-01-31T03:06:07.241Z,Aggregate Route Stats,,Rejected
277,"Stats update when scheduled stops are added, deleted, or modified",2024-01-31T03:06:07.247Z,Aggregate Route Stats,,Rejected
278,"Hovering on selected route map markers, makes them larger and their z-index on top (of other markers)",2024-01-31T03:06:07.254Z,Map Interactions,,Draft
279,"When we hover on the route overview panel, it should highlight the route in the map",2024-01-31T03:06:07.261Z,Map Interactions,,Draft
280,Route polyline changes thickness when route hovered or selected,2024-01-31T03:06:07.267Z,Map Interactions,,Draft
281,Route polyline uses route color,2024-01-31T03:06:07.274Z,Map Interactions,,Draft
282,Selected and hovered route polyline always have highest z-index,2024-01-31T03:06:07.281Z,Map Interactions,,Draft
283,Hovered route polyline has higher z-index than selected route polyline if both exist,2024-01-31T03:06:07.288Z,Map Interactions,,Draft
284,One way arrows should be visible on the map styles,2024-01-31T03:06:07.295Z,Map Interactions,,Draft
285,Stop markers on a selected route adjust based on the length of characters of the marker and do not overflow,2024-01-31T03:06:07.302Z,Map Interactions,,Draft
286,Stops on map are sequenced correctly,2024-01-31T03:06:07.313Z,Map Interactions,,Draft
287,"On selecting a route in the map, the route list panel scrolls to the selected route",2024-01-31T03:06:07.319Z,Map Interactions,,Draft
288,"Map should pan to the centre of the viewable map space, correctly taking into account any panel being open + their respective sizes",2024-01-31T03:06:07.326Z,Map Interactions,,Draft
289,Map should only pan once post optimize,2024-01-31T03:06:07.333Z,Map Interactions,,Draft
701,Stops appear as scatterplot dots when route not selected,2024-01-31T03:06:12.061Z,Map Interactions,,Draft
702,Stops appear as pins when route selected,2024-01-31T03:06:12.067Z,Map Interactions,,Draft
703,Start and end use larger pin set,2024-01-31T03:06:12.074Z,Map Interactions,,Draft
704,Stops use smaller pin set,2024-01-31T03:06:12.080Z,Map Interactions,,Draft
705,Scheduled scatterplot dots and pins use route color,2024-01-31T03:06:12.089Z,Map Interactions,,Draft
706,Unscheduled scatterplot dots are grey,2024-01-31T03:06:12.095Z,Map Interactions,,Draft
707,Stop location markers with lower latitude have higher z-index,2024-01-31T03:06:12.102Z,Ordering Priority,,Draft
708,Start pins have higher z-index than end pins,2024-01-31T03:06:12.108Z,Ordering Priority,,Draft
709,Start and end pins have higher z-index than scheduled stop pins/dots,2024-01-31T03:06:12.114Z,Ordering Priority,,Draft
710,Hovered or selected pin always has highest z-index,2024-01-31T03:06:12.121Z,Ordering Priority,,Draft
711,Hovered pin has higher z-index than selected pin if both exist,2024-01-31T03:06:12.127Z,Ordering Priority,,Draft
712,"When a stop or start/end is completed, the pin color and icon changes",2024-01-31T03:06:12.134Z,Live Tracking,,Draft
713,"When a stop or start/end is skipped, the pin color and icon changes",2024-01-31T03:06:12.140Z,Live Tracking,,Draft
714,"When hover on stop map pin or dot, highlight map pin, show map popup",2024-01-31T03:06:12.147Z,Hover Interactions,,Draft
715,"When hover on an order timeline card, highlight map pin",2024-01-31T03:06:12.153Z,Hover Interactions,,Draft
716,"When hover on start/end map pin, highlight map pin and stop card",2024-01-31T03:06:12.160Z,Hover Interactions,,Draft
717,"When hover on map popup item, highlight stop timeline card",2024-01-31T03:06:12.166Z,Hover Interactions,,Draft
718,"When select stop on a map popup item, jump to stop card in the timeline",2024-01-31T03:06:12.173Z,Hover Interactions,,Draft
719,"When select a popover list item for the stop map scatterplot, show pin selected state, open info card",2024-01-31T03:06:12.179Z,Select Interactions,,Draft
720,"When select an order timeline card, show pin selected state, open order details panel. If there are multiple suggestions for the selected order, ensure map pans to the correct location where pin is.",2024-01-31T03:06:12.186Z,Select Interactions,,Draft
721,"When select a stop timeline card, pan map if not visible on map",2024-01-31T03:06:12.192Z,Select Interactions,,Draft
722,"When select a start/end on map, open route if not already open",2024-01-31T03:06:12.199Z,Select Interactions,,Draft
723,Hovering over an unscheduled stop pin should not pan the map to unscheduled stops,2024-01-31T03:06:12.205Z,Unscheduled,,Draft
724,"When new unscheduled stop is added, map should adjust to include the newly added stop",2024-01-31T03:06:12.216Z,Unscheduled,,Draft
290,Shows empty state when there are no routes,2024-01-31T03:06:07.340Z,Route Timeline,,Draft
291,Shows Gantt chart when there are routes,2024-01-31T03:06:07.346Z,Route Timeline,,Draft
292,Shows all routes with stop start/end times when switching from List view,2024-01-31T03:06:07.353Z,Route Timeline,,Draft
293,Shows all routes with stop start/end times when user loads into Timeline View,2024-01-31T03:06:07.360Z,Route Timeline,,Draft
294,Updates routes in timeline view when different date selected in calendar,2024-01-31T03:06:07.366Z,Route Timeline,,Draft
295,Can add routes from the timeline footer,2024-01-31T03:06:07.373Z,Route Timeline,,Draft
296,Can dispatch routes from the timeline footer,2024-01-31T03:06:07.380Z,Route Timeline,,Draft
297,Shows loading state when routes are loading,2024-01-31T03:06:07.387Z,Route Timeline,,Draft
298,Timeline footer is hidden for view-only users,2024-01-31T03:06:07.394Z,Route Timeline,,Draft
299,Shows warning icon for stops with time window violations,2024-01-31T03:06:07.401Z,Route Timeline,,Draft
300,Empty state contains a button to open orders panel,2024-01-31T03:06:07.407Z,Route Timeline,,Draft
301,User with Dispatcher role should be allowed to create routes (GraphQL),2024-01-31T03:06:07.414Z,[RT-828] API,,Draft
302,User with Dispatcher role should be allowed to delete routes (GraphQL),2024-01-31T03:06:07.421Z,[RT-828] API,,Draft
303,User with Read Only role should not be allowed to create routes (GraphQL),2024-01-31T03:06:07.428Z,[RT-828] API,,Draft
304,User with Read Only role should not be allowed to delete routes (GraphQL),2024-01-31T03:06:07.434Z,[RT-828] API,,Draft
742,User with Dispatcher role should be allowed to create stops,2024-01-31T03:06:12.344Z,[RT-828] API,,Draft
743,User with Dispatcher role should be allowed to delete stops,2024-01-31T03:06:12.350Z,[RT-828] API,,Draft
744,User with Dispatcher role should be allowed to edit stops,2024-01-31T03:06:12.357Z,[RT-828] API,,Draft
745,User with Dispatcher role should NOT be allowed to complete stops,2024-01-31T03:06:12.363Z,[RT-828] API,,Draft
746,User with Driver role should NOT be allowed to create stops,2024-01-31T03:06:12.370Z,[RT-828] API,,Draft
747,User with Driver role should NOT be allowed to edit stops,2024-01-31T03:06:12.376Z,[RT-828] API,,Draft
748,User with Driver role should be allowed to complete stops,2024-01-31T03:06:12.383Z,[RT-828] API,,Draft
749,User with Driver role should be allowed to view stops,2024-01-31T03:06:12.389Z,[RT-828] API,,Draft
750,User with Read Only role should NOT be allowed to create stops,2024-01-31T03:06:12.396Z,[RT-828] API,,Draft
751,User with Read Only role should NOT be allowed to edit stops,2024-01-31T03:06:12.402Z,[RT-828] API,,Draft
752,User with Read Only role should NOT be allowed to complete stops,2024-01-31T03:06:12.409Z,[RT-828] API,,Draft
753,User with Read Only role should be allowed to view stops,2024-01-31T03:06:12.415Z,[RT-828] API,,Draft
305,Route status is updated to show when a route is dispatched,2024-01-31T03:06:07.441Z,Live Tracking,,Draft
306,Route status is updated to show when a route is in progress,2024-01-31T03:06:07.447Z,Live Tracking,,Draft
307,Route status is updated to show when a route is completed,2024-01-31T03:06:07.454Z,Live Tracking,,Draft
308,Route performance is updated to show when route is behind schedule,2024-01-31T03:06:07.461Z,Live Tracking,,Draft
309,Route progress is updated  to show when an order is completed,2024-01-31T03:06:07.468Z,Live Tracking,,Draft
310,Route progress is updated to show when an order is skipped,2024-01-31T03:06:07.474Z,Live Tracking,,Draft
317,Shows No Routes Yet empty state,2024-01-31T03:06:07.522Z,No Routes,,Draft
318,Shows Routes on the Gantt Chart,2024-01-31T03:06:07.529Z,Routes  Only - No Stops,,Draft
319,Only the Start location shows when there is a route created with no end address,2024-01-31T03:06:07.535Z,Routes  Only - No Stops,,Draft
320,Start and End icons show when there is a route with a start and end address,2024-01-31T03:06:07.542Z,Routes  Only - No Stops,,Draft
321,Route Shift times should show based on route start and end times,2024-01-31T03:06:07.548Z,Routes  Only - No Stops,,Draft
322,Adding an empty route with no start or end locations should show on the gantt chart,2024-01-31T03:06:07.555Z,Routes  Only - No Stops,,Draft
323,Adding multiple empty routes without start time should just show the timeline with the shift times,2024-01-31T03:06:07.562Z,Routes  Only - No Stops,,Draft
324,"When a stop is added, it shows on the Gantt chart that visually represents its duration and delivery time",2024-01-31T03:06:07.569Z,Routes and Stops,,Draft
325,Changing a stops duration updates the visual affordance on the gantt chart,2024-01-31T03:06:07.575Z,Routes and Stops,,Draft
326,Shows warning sign over stops with time window violations,2024-01-31T03:06:07.582Z,Routes and Stops,,Draft
327,Shows dashed line for idle events,2024-01-31T03:06:07.589Z,Routes and Stops,,Draft
328,Stops on gantt are sequenced correctly,2024-01-31T03:06:07.596Z,Routes and Stops,,Draft
329,"When a stop is scheduled (or its 'status' is undefined), the background-color of the stop is white",2024-01-31T03:06:07.603Z,Routes and Stops,,Draft
330,"When a stops status is 'arrived', the background-color of the stop is 'light'",2024-01-31T03:06:07.615Z,Routes and Stops,,Draft
331,"When a stops status is 'departed', the background -color of the stop is the color of the route",2024-01-31T03:06:07.621Z,Routes and Stops,,Draft
332,"When a stops status is 'departed' and you hover the stop, the background -color of the stop is 'dark'",2024-01-31T03:06:07.628Z,Routes and Stops,,Draft
333,Stops and their duration is set accordingly when the driver completes/skip stops,2024-01-31T03:06:07.635Z,Post dispatch,,Draft
334,Hovering over a route in the map triggers a hover state on the row,2024-01-31T03:06:07.642Z,Mouse Hover,,Draft
335,Hovering over a start/end location on the map triggers the hover state on the start/end events on the routesGanttChart,2024-01-31T03:06:07.649Z,Mouse Hover,,Draft
336,Hovering over a delivery stop on the map triggers a hover state on the stop on the routesGanttChart (See Expected Result),2024-01-31T03:06:07.655Z,Mouse Hover,,Draft
337,Hovering over a stop on the routesGanttChart brings a popup with stop details inside of it and triggers the map to increase the stop dot,2024-01-31T03:06:07.664Z,Mouse Hover,,Draft
338,"Hovering on the route row anywhere in the timeline, highlights the row",2024-01-31T03:06:07.671Z,Mouse Hover,,Draft
339,Hovering on idle event shows a popover with the idle time,2024-01-31T03:06:07.678Z,Mouse Hover,,Draft
340,Selecting a route on the map highlights the row that is currently selected,2024-01-31T03:06:07.684Z,Mouse Click,,Draft
341,Selecting a stop in the routeGantt shows the stop selected and selects the corresponding route on the map (see expected result),2024-01-31T03:06:07.691Z,Mouse Click,,Draft
342,Clicking anywhere on the route / row in the timeline selects the route,2024-01-31T03:06:07.700Z,Mouse Click,,Draft
343,"Clicking on an already selected route / row in the timeline, de-selects it",2024-01-31T03:06:07.707Z,Mouse Click,,Draft
344,Selecting a route displays the stop sequence of each stop within that route,2024-01-31T03:06:07.715Z,Mouse Click,,Draft
345,"On selecting a route in the map, the routes timeline panel scrolls to the selected route",2024-01-31T03:06:07.721Z,Mouse Click,,Draft
346,"When a route is selected and you push the 'Esc"" key, the route should be unselected in both the map view and routesGantt",2024-01-31T03:06:07.728Z,Keyboard Press,,Draft
347,"When a stop is selected in the routesGantt chart, pushing the ""Esc"" key should unselect both the route and the stop in the map view and routesGantt",2024-01-31T03:06:07.738Z,Keyboard Press,,Draft
348,When a route first loads the full route is shown(Single Day Routing),2024-01-31T03:06:07.744Z,Zoom,,Draft
349,Zoom in and out on a route with touchpad/mouse wheel,2024-01-31T03:06:07.751Z,Zoom,,Draft
350,Zoom in and out of a route with zoom buttons,2024-01-31T03:06:07.758Z,Zoom,,Draft
351,Pushing the reset zoom button resets the zoom to its default zoom level with routes centred.,2024-01-31T03:06:07.767Z,Zoom,,Draft
352,"Clicking and dragging any visit across route rows, whether its selected or not (See expected result)",2024-01-31T03:06:07.774Z,Drag,,Draft
353,Dragging and dropping a visit on a different row (See expected result),2024-01-31T03:06:07.783Z,Drag,,Draft
354,Drag and drop a visit to a later position in current route,2024-01-31T03:06:07.792Z,Drag,,Draft
355,Drag and drop a visit to an earlier position in current route,2024-01-31T03:06:07.801Z,Drag,,Draft
356,Drag and drop a visit between start location and first visit of current route,2024-01-31T03:06:07.810Z,Drag,,Draft
357,Drag and drop a visit between end location and last visit of current route,2024-01-31T03:06:07.818Z,Drag,,Draft
358,Drag and drop a visit on current route with only 1 visit,2024-01-31T03:06:07.827Z,Drag,,Draft
359,Drag and drop a visit before first stop,2024-01-31T03:06:07.836Z,Drag,,Draft
360,Drag and drop a visit after last stop,2024-01-31T03:06:07.844Z,Drag,,Draft
361,Drag and drop a visit in the spaces to its immediate left and right,2024-01-31T03:06:07.853Z,Drag,,Draft
362,Drag and drop a visit back onto its current location,2024-01-31T03:06:07.862Z,Drag,,Draft
363,"When zooming in/out on a route with multiple stops, tiny stops should cluster with items beside them.",2024-01-31T03:06:07.870Z,Clustering,,Draft
364,"When stops are clustered, the item rendered on the routes-gantt should reflect a clustered item",2024-01-31T03:06:07.877Z,Clustering,,Draft
365,"When the canvas duration changes, the stops should cluster based on the current canvas",2024-01-31T03:06:07.884Z,Clustering,,Draft
366,"When an item in the timeline has the property canCluster = false, it should not cluster",2024-01-31T03:06:07.891Z,Clustering,,Draft
367,"When setting disableClusterBelowTime is set and the canvas is below that time, clustering should be disabled",2024-01-31T03:06:07.898Z,Clustering,,Draft
368,No items should cluster when the definition of tiny stop /cluster range are not met,2024-01-31T03:06:07.904Z,Clustering,,Draft
369,"When all stops in a cluster are scheduled, the background-color of the cluster is 'white'",2024-01-31T03:06:07.911Z,Clustering,,Draft
370,"When one or more stops status is 'arrived', the background -color of the cluster is 'light'",2024-01-31T03:06:07.919Z,Clustering,,Draft
371,"When all stops statuses are 'departed', the background-color of the cluster is the route color",2024-01-31T03:06:07.926Z,Clustering,,Draft
372,"When all stops statuses are 'departed' and the cluster is hovered, the background-color of the cluster is 'dark'",2024-01-31T03:06:07.932Z,Clustering,,Draft
373,Displays the sequence range of stops in the cluster item on the timeline.,2024-01-31T03:06:07.940Z,Hover,,Draft
374,Shows a popup containing all items in the cluster,2024-01-31T03:06:07.954Z,Hover,,Draft
375,"clicking on an item in the popup, loads the stop card",2024-01-31T03:06:07.961Z,Hover,,Draft
376,Unscheduled Stops Panel shouldn't be visible,2024-01-31T03:06:07.968Z,View Controller,,Draft
377,"""Timeline Panel"" is hidden when user unselects ""Timeline"" View",2024-01-31T03:06:07.975Z,View Controller,,Draft
378,"If 'Timeline' view is not selected, Timeline is not visible",2024-01-31T03:06:07.982Z,View Controller,,Draft
623,"""Stops Panel"" is not visible out of the ""Stops"" view",2024-01-31T03:06:11.479Z,View Controller,,Draft
624,"Read-only users should not see the ""Stops""  option in the ""View Menu""",2024-01-31T03:06:11.486Z,View Controller,,Draft
625,"Read-only users should not be able to access the ""/stops"" url directly of a synced project",2024-01-31T03:06:11.493Z,View Controller,,Draft
626,"""Stops Panel"" is not collapsible",2024-01-31T03:06:11.503Z,View Controller,,Draft
627,"""Stops Counter""  is not visible when there are no stops.",2024-01-31T03:06:11.510Z,View Controller,,Draft
628,"""Stops Panel"" is hidden when user unselects ""Stops"" View",2024-01-31T03:06:11.517Z,View Controller,,Draft
629,Show return to route breadcrumb in stop details panel for scheduled stops,2024-01-31T03:06:11.523Z,View Controller,,Draft
766,Unscheduled Stops Panel shouldn't be visible,2024-01-31T03:06:13.385Z,View Controller,,Draft
767,"""Timeline Panel"" is hidden when user unselects ""Timeline"" View",2024-01-31T03:06:13.392Z,View Controller,,Draft
379,Show 'No Routes Yet' Card if no route exists,2024-01-31T03:06:07.989Z,Timeline view is selected,,Draft
